0,2754,0,374,36,425
0,2755,0,379,44,428
0,2756,0,379,44,428
4,2757,770,304,798,398
0,2757,0,379,45,428
4,2758,758,306,798,395
0,2758,0,379,45,428
4,2759,752,304,798,386
0,2759,0,379,45,428
0,2760,0,379,45,428
4,2760,732,296,797,394
0,2761,0,379,45,428
4,2761,722,293,799,388
0,2762,0,379,45,429
4,2762,711,289,799,383
0,2763,0,379,45,429
4,2763,702,282,799,372
0,2764,0,379,45,429
4,2764,690,280,799,369
0,2765,0,379,45,429
4,2765,683,275,799,367
0,2766,0,379,45,428
4,2766,668,275,797,362
0,2767,0,379,45,428
4,2767,660,271,797,357
0,2768,0,379,45,428
4,2768,651,268,797,353
0,2769,0,379,45,428
4,2769,641,266,795,348
0,2770,0,379,45,428
4,2770,635,264,791,343
0,2771,0,379,45,428
4,2771,624,259,776,336
0,2772,0,379,45,428
4,2772,616,256,768,335
0,2773,0,379,45,428
4,2773,609,255,758,332
0,2774,0,379,45,428
4,2774,596,254,746,327
0,2775,0,379,45,428
4,2775,589,252,737,324
0,2776,0,379,45,428
4,2776,583,250,727,321
0,2777,0,379,46,428
4,2777,572,248,713,316
0,2778,0,379,46,427
4,2778,569,247,706,313
0,2779,0,379,46,427
4,2779,562,244,698,309
0,2780,0,379,46,427
4,2780,555,243,689,306
0,2781,0,379,45,427
4,2781,545,241,677,303
0,2782,0,379,45,427
4,2782,541,240,671,301
0,2783,0,379,45,427
4,2783,539,235,661,298
0,2784,0,379,45,427
4,2784,534,235,653,296
0,2785,0,379,45,427
4,2785,530,234,646,293
0,2786,0,379,45,427
4,2786,521,232,634,291
0,2787,0,379,45,427
4,2787,518,231,628,289
0,2788,0,380,45,426
4,2788,513,230,621,286
0,2789,0,380,45,426
4,2789,507,229,615,283
0,2790,0,380,45,427
4,2790,496,227,606,280
0,2791,0,380,45,427
4,2791,496,226,599,279
0,2792,0,380,45,427
4,2792,494,225,593,277
0,2793,0,380,45,427
4,2793,490,223,588,275
4,2794,486,223,581,273
0,2794,0,380,45,427
4,2795,482,221,576,272
0,2795,0,380,45,426
4,2796,475,220,564,267
0,2796,0,380,45,426
4,2797,471,219,563,267
0,2797,0,380,45,426
4,2798,467,218,558,265
0,2798,0,380,45,426
4,2799,463,217,551,264
0,2799,0,380,45,426
4,2800,459,216,546,262
0,2800,0,380,45,426
4,2801,457,212,541,260
0,2801,0,380,44,426
4,2802,454,212,536,259
0,2802,0,380,45,426
4,2803,450,212,529,256
0,2803,0,380,45,426
4,2804,448,210,528,257
0,2804,0,380,45,426
4,2805,445,209,525,255
0,2805,0,379,45,426
4,2806,442,208,520,253
0,2806,0,379,45,426
7,2806,786,396,798,490
4,2807,440,208,515,252
0,2807,0,379,45,426
7,2807,772,392,799,494
4,2808,437,207,511,250
0,2808,0,379,45,426
7,2808,759,386,799,491
4,2809,435,206,506,248
0,2809,0,379,45,426
7,2809,751,382,798,482
4,2810,433,205,502,246
0,2810,0,379,45,426
7,2810,733,374,796,483
4,2811,430,204,499,245
0,2811,0,379,45,426
7,2811,724,365,796,473
4,2812,425,203,493,244
0,2812,0,379,45,427
7,2812,713,362,797,470
4,2813,424,203,492,243
0,2813,0,379,45,427
7,2813,702,358,798,465
4,2814,422,203,489,242
0,2814,0,379,45,427
7,2814,691,354,798,459
4,2815,420,202,485,241
0,2815,0,379,44,428
7,2815,685,349,798,453
4,2816,418,201,481,240
0,2816,0,379,44,427
7,2816,669,348,799,444
4,2817,417,200,477,238
0,2817,0,379,44,427
7,2817,658,341,799,433
4,2818,415,200,473,237
0,2818,0,379,44,427
7,2818,649,339,799,427
4,2819,413,199,470,235
0,2819,0,378,44,428
7,2819,639,335,799,421
4,2820,411,198,467,234
0,2820,0,379,44,428
7,2820,633,331,793,415
4,2821,410,197,464,233
0,2821,0,379,45,428
7,2821,619,329,780,408
4,2822,408,197,462,232
0,2822,0,379,45,428
7,2822,612,327,767,403
4,2823,407,196,460,230
0,2823,0,379,45,428
7,2823,608,325,755,401
4,2824,404,195,455,230
0,2824,0,378,45,428
7,2824,596,317,741,394
4,2825,403,194,454,229
0,2825,0,378,45,428
7,2825,589,314,732,389
4,2826,401,194,452,227
0,2826,0,378,45,428
7,2826,582,312,723,384
4,2827,400,194,449,226
0,2827,0,379,45,428
7,2827,572,310,710,379
4,2828,398,193,446,225
0,2828,0,379,45,428
7,2828,568,307,701,375
4,2829,396,193,443,224
0,2829,0,379,45,428
7,2829,561,304,691,370
4,2830,394,193,441,224
0,2830,0,379,45,427
7,2830,555,300,684,367
0,2831,0,379,45,428
7,2831,543,295,674,360
0,2832,0,379,45,428
7,2832,541,293,664,358
0,2833,0,379,45,428
7,2833,536,290,654,354
0,2834,0,379,45,428
7,2834,531,288,647,350
0,2835,0,379,45,428
7,2835,522,287,636,345
0,2836,0,379,45,428
7,2836,519,284,630,342
0,2837,0,379,45,428
7,2837,514,283,622,339
0,2838,786,306,797,385
11,2838,0,378,45,428
7,2838,510,280,613,335
0,2839,773,306,799,387
11,2839,0,378,45,428
7,2839,505,279,608,331
0,2840,764,305,798,384
11,2840,0,378,45,428
7,2840,499,276,598,329
0,2841,755,301,799,375
11,2841,0,378,45,428
7,2841,496,273,589,324
7,2842,491,272,585,321
0,2842,746,297,799,372
11,2842,0,379,44,428
7,2843,487,270,579,319
0,2843,735,294,797,361
11,2843,0,379,45,429
7,2844,483,268,573,316
0,2844,730,293,797,361
11,2844,0,378,45,428
7,2845,475,267,564,314
11,2845,0,378,45,428
0,2845,720,287,799,363
7,2846,474,265,560,312
11,2846,0,378,45,428
0,2846,713,285,799,359
7,2847,471,263,555,309
11,2847,0,378,45,428
0,2847,706,282,799,355
7,2848,468,262,548,307
11,2848,0,378,45,428
0,2848,699,279,799,351
7,2849,464,260,542,304
11,2849,0,378,45,428
0,2849,692,276,799,348
7,2850,460,257,536,301
11,2850,0,378,45,428
0,2850,685,274,799,347
7,2851,457,255,533,299
11,2851,0,378,45,428
0,2851,680,271,799,345
7,2852,451,252,525,295
11,2852,0,378,45,428
0,2852,673,270,795,340
7,2853,448,250,522,293
11,2853,0,378,45,428
0,2853,667,268,794,336
7,2854,442,246,519,289
11,2854,0,378,45,428
0,2854,659,267,790,334
7,2855,440,246,513,289
11,2855,0,379,45,428
0,2855,654,262,782,332
7,2856,437,244,506,287
11,2856,0,379,45,429
0,2856,650,261,776,330
7,2857,434,243,501,285
11,2857,0,379,45,428
0,2857,643,259,763,328
7,2858,433,241,497,283
11,2858,0,378,45,428
0,2858,640,258,758,325
7,2859,429,242,488,280
11,2859,0,378,45,428
0,2859,635,257,751,322
7,2860,425,239,489,279
11,2860,0,378,45,428
0,2860,630,254,745,320
7,2861,423,238,486,278
11,2861,0,378,45,428
0,2861,627,252,740,318
7,2862,420,237,482,276
11,2862,0,378,45,428
0,2862,625,251,735,316
7,2863,418,236,478,275
11,2863,0,378,45,428
0,2863,615,251,725,313
7,2864,417,235,474,273
11,2864,0,378,45,428
0,2864,612,250,719,310
7,2865,414,233,470,270
11,2865,0,378,45,428
0,2865,608,248,714,306
7,2866,412,231,467,268
11,2866,0,379,45,428
0,2866,606,246,708,304
7,2867,409,230,464,265
15,2867,777,307,798,381
11,2867,0,379,45,428
0,2867,603,245,703,302
7,2868,407,229,461,263
15,2868,768,303,798,378
11,2868,0,379,45,428
0,2868,600,244,698,300
7,2869,406,228,459,262
15,2869,758,300,799,373
11,2869,0,379,45,428
0,2869,592,242,693,299
7,2870,401,226,454,261
15,2870,750,290,799,361
11,2870,0,379,45,428
0,2870,590,242,689,297
7,2871,400,224,452,259
15,2871,748,286,799,354
11,2871,0,379,45,428
0,2871,586,240,686,293
7,2872,398,223,449,258
15,2872,732,289,796,360
11,2872,0,379,45,428
0,2872,584,239,682,292
7,2873,396,222,446,257
11,2873,0,379,45,428
0,2873,581,238,678,291
15,2873,721,279,799,360
7,2874,395,222,443,256
11,2874,0,379,45,428
0,2874,579,237,674,289
15,2874,714,278,799,356
7,2875,389,219,439,254
0,2875,576,236,668,287
11,2875,0,379,45,428
15,2875,706,276,799,351
7,2876,387,217,437,252
0,2876,575,234,663,285
11,2876,0,379,45,428
15,2876,699,273,799,347
7,2877,386,215,434,250
0,2877,567,235,655,286
11,2877,0,379,45,428
15,2877,692,271,799,344
7,2878,384,214,432,248
0,2878,565,234,654,284
11,2878,0,379,45,428
15,2878,687,268,797,341
7,2879,383,213,430,247
0,2879,563,233,652,284
11,2879,0,379,45,428
15,2879,679,266,785,339
7,2880,381,212,428,245
0,2880,561,232,650,282
11,2880,0,379,45,428
15,2880,674,266,780,336
7,2881,380,211,426,244
0,2881,559,231,647,281
11,2881,0,379,45,428
15,2881,667,260,774,334
7,2882,379,210,425,242
0,2882,557,230,644,279
11,2882,0,379,45,429
15,2882,662,259,766,332
7,2883,378,209,425,241
0,2883,556,229,639,277
11,2883,0,379,45,429
15,2883,651,260,755,328
7,2884,375,206,420,240
0,2884,555,229,635,276
11,2884,0,379,45,429
15,2884,647,260,749,325
7,2885,375,205,418,238
0,2885,554,229,631,275
11,2885,0,379,45,429
15,2885,642,259,743,321
7,2886,374,205,416,237
0,2886,553,228,628,274
11,2886,0,379,45,429
15,2886,638,257,735,319
7,2887,374,204,414,236
0,2887,552,227,626,272
11,2887,0,379,45,429
15,2887,634,255,729,317
7,2888,372,203,411,235
0,2888,551,226,624,271
11,2888,0,379,45,429
15,2888,622,254,721,317
7,2889,371,203,409,234
0,2889,546,225,616,267
11,2889,0,379,45,429
15,2889,619,253,714,314
7,2890,369,202,407,233
0,2890,545,225,615,267
11,2890,0,379,45,428
15,2890,615,251,707,312
7,2891,368,201,406,232
0,2891,543,225,613,267
11,2891,0,379,45,428
15,2891,612,249,701,310
7,2892,368,200,405,231
0,2892,542,224,612,266
11,2892,0,379,45,428
15,2892,608,247,696,308
7,2893,367,200,403,230
0,2893,542,223,611,266
11,2893,0,379,45,428
15,2893,605,246,693,308
7,2894,366,199,402,228
0,2894,541,222,610,265
11,2894,0,379,45,428
15,2894,596,245,686,305
7,2895,364,199,400,227
0,2895,539,221,608,264
11,2895,0,379,45,428
15,2895,592,244,682,303
7,2896,363,199,398,226
0,2896,537,220,605,263
11,2896,0,379,45,428
15,2896,587,242,677,302
7,2897,362,199,396,225
0,2897,535,219,602,262
11,2897,0,379,45,428
15,2897,583,241,672,301
7,2898,361,198,395,224
0,2898,534,218,600,261
15,2898,579,242,667,300
11,2898,0,379,45,428
7,2899,361,197,394,223
0,2899,533,219,599,260
15,2899,577,241,662,300
11,2899,0,379,45,428
7,2900,360,197,393,222
0,2900,532,216,598,257
15,2900,580,239,656,291
11,2900,0,379,45,428
7,2901,360,196,393,221
0,2901,531,216,597,257
15,2901,564,239,650,294
11,2901,0,379,45,428
7,2902,359,196,391,221
0,2902,530,215,594,256
15,2902,561,238,647,293
11,2902,0,379,45,428
7,2903,358,196,390,220
0,2903,529,215,592,255
15,2903,559,238,644,292
11,2903,0,379,45,428
0,2904,527,215,590,253
15,2904,556,237,640,291
11,2904,0,379,45,428
0,2905,527,214,589,251
15,2905,554,236,636,290
11,2905,0,379,45,428
0,2906,526,214,589,250
15,2906,552,235,631,287
11,2906,0,379,45,428
0,2907,527,213,591,250
15,2907,551,234,626,285
11,2907,0,379,45,428
0,2908,526,213,592,250
15,2908,541,232,616,281
11,2908,0,379,45,428
0,2909,526,213,593,250
15,2909,538,232,618,283
11,2909,0,379,45,428
0,2910,522,211,573,247
15,2910,536,232,615,282
11,2910,0,379,45,428
0,2911,521,211,574,246
15,2911,534,232,611,281
11,2911,0,379,45,428
0,2912,520,211,575,244
15,2912,531,232,606,280
11,2912,0,379,45,428
0,2913,520,210,575,243
15,2913,527,231,602,278
11,2913,0,379,45,428
0,2914,518,210,577,242
15,2914,525,229,598,276
11,2914,0,379,45,428
0,2915,517,210,579,242
15,2915,523,228,594,275
11,2915,0,379,45,428
0,2916,516,210,579,242
15,2916,522,226,591,274
11,2916,0,379,45,428
0,2917,515,211,578,242
15,2917,513,226,588,273
11,2917,0,379,45,428
0,2918,513,210,578,242
15,2918,511,225,587,274
11,2918,0,379,45,428
0,2919,511,210,577,241
15,2919,508,225,584,274
11,2919,0,379,45,428
0,2920,509,210,574,240
15,2920,507,224,580,273
11,2920,0,379,46,428
0,2921,508,210,571,239
15,2921,506,224,576,272
11,2921,0,379,46,428
0,2922,508,208,569,237
15,2922,504,224,571,271
11,2922,0,379,46,428
0,2923,507,207,567,234
15,2923,502,224,568,270
11,2923,0,379,46,428
0,2924,507,206,565,232
15,2924,499,223,565,269
11,2924,0,379,46,428
0,2925,508,206,565,233
15,2925,497,222,563,267
11,2925,0,379,46,428
0,2926,509,206,565,234
15,2926,495,222,559,266
11,2926,0,378,46,428
0,2927,510,206,564,235
15,2927,490,225,550,264
11,2927,0,378,46,428
0,2928,511,205,563,234
15,2928,487,224,550,263
11,2928,0,378,46,428
0,2929,511,205,561,233
15,2929,484,222,548,262
11,2929,0,379,46,428
0,2930,512,204,560,233
15,2930,482,221,545,261
11,2930,0,379,45,428
0,2931,513,204,559,234
15,2931,480,219,542,261
11,2931,0,379,45,428
0,2932,514,204,559,235
15,2932,478,219,539,260
11,2932,0,379,45,428
0,2933,514,203,558,236
15,2933,477,219,536,259
11,2933,0,379,46,428
0,2934,512,203,558,236
15,2934,474,219,534,259
11,2934,0,379,46,428
15,2935,473,212,542,253
0,2935,510,203,556,235
11,2935,0,379,46,428
15,2936,471,210,540,253
0,2936,507,202,555,235
11,2936,0,379,46,428
15,2937,469,209,538,253
0,2937,505,202,554,235
11,2937,0,379,46,428
15,2938,465,208,534,252
0,2938,504,202,553,235
11,2938,0,379,46,428
15,2939,460,211,519,254
0,2939,504,203,553,234
11,2939,0,379,46,428
15,2940,459,210,519,254
0,2940,504,203,552,234
11,2940,0,378,46,428
15,2941,458,209,518,253
0,2941,504,202,551,235
11,2941,0,378,46,428
15,2942,456,209,516,252
0,2942,503,202,550,234
11,2942,0,378,46,428
15,2943,455,209,515,251
0,2943,503,202,550,234
11,2943,0,378,46,428
15,2944,453,209,512,250
0,2944,502,202,549,233
11,2944,0,378,46,428
15,2945,451,208,509,249
0,2945,494,202,544,233
11,2945,0,378,46,428
15,2946,448,208,505,248
0,2946,493,202,544,232
11,2946,0,378,46,428
15,2947,447,207,503,247
0,2947,492,202,543,233
11,2947,0,378,46,428
15,2948,445,207,501,246
0,2948,490,201,542,233
11,2948,0,378,46,428
15,2949,444,206,498,245
0,2949,488,201,541,233
11,2949,0,378,46,428
15,2950,442,206,497,244
0,2950,487,201,540,233
11,2950,0,378,46,428
15,2951,440,205,495,243
0,2951,486,201,539,233
11,2951,0,378,46,428
15,2952,439,204,494,242
0,2952,485,201,538,233
11,2952,0,378,46,428
15,2953,438,203,493,241
0,2953,484,201,537,233
11,2953,0,378,46,428
15,2954,432,203,482,240
0,2954,483,201,537,232
11,2954,0,378,46,428
15,2955,431,202,483,240
0,2955,482,201,536,232
11,2955,0,378,46,428
15,2956,430,202,482,239
0,2956,482,201,536,231
11,2956,0,378,46,428
15,2957,429,202,480,238
0,2957,482,201,536,231
11,2957,0,378,46,428
15,2958,428,201,479,237
0,2958,481,201,536,231
11,2958,0,378,46,428
15,2959,427,201,477,235
0,2959,481,200,536,230
11,2959,0,379,46,428
15,2960,426,200,475,235
0,2960,480,200,535,230
11,2960,0,379,46,428
15,2961,425,199,472,234
0,2961,480,200,535,231
11,2961,0,379,46,428
15,2962,423,199,470,234
0,2962,479,200,534,230
11,2962,0,379,46,428
15,2963,422,198,467,233
11,2963,0,379,46,428
15,2964,421,196,465,233
11,2964,0,379,46,428
15,2965,421,196,464,232
18,2965,476,199,533,230
11,2965,0,379,46,428
15,2966,419,195,463,231
18,2966,476,199,532,230
11,2966,0,379,46,428
15,2967,418,196,462,230
11,2967,0,379,46,428
15,2968,417,196,460,229
11,2968,0,379,46,428
15,2969,416,196,457,228
11,2969,0,379,46,428
15,2970,415,197,455,227
21,2970,473,199,530,229
11,2970,0,379,46,428
15,2971,414,196,454,226
21,2971,473,199,530,229
11,2971,0,379,46,428
15,2972,414,196,453,226
11,2972,0,379,46,428
15,2973,409,194,447,226
11,2973,0,379,46,428
15,2974,409,193,446,225
11,2974,0,379,46,428
15,2975,408,193,444,224
11,2975,0,379,46,428
15,2976,407,193,442,224
11,2976,0,379,46,428
15,2977,406,193,440,224
22,2977,470,198,528,228
11,2977,0,379,46,428
11,2978,0,379,46,428
11,2979,0,379,46,428
11,2980,0,379,46,428
23,2981,469,197,526,229
11,2981,0,379,46,428
11,2982,0,379,46,428
11,2983,0,379,45,428
11,2984,0,379,45,428
24,2985,468,197,525,228
11,2985,0,379,45,428
24,2986,467,196,525,228
11,2986,0,379,45,428
11,2987,0,379,45,428
11,2988,0,379,45,428
11,2989,0,379,45,427
11,2990,0,379,45,428
11,2991,0,379,45,428
11,2992,0,379,45,428
11,2993,0,379,45,428
11,2994,0,379,45,428
11,2995,0,380,45,428
11,2996,0,379,45,428
11,2997,0,379,45,428
11,2998,0,379,45,428
11,2999,0,379,45,428
11,3000,0,380,45,428
11,3001,0,380,45,428
11,3002,0,380,45,428
