0,1000,347,85,396,158
1,1000,287,283,339,365
0,1001,363,92,406,159
7,1001,242,227,276,282
8,1001,284,220,323,286
1,1001,288,232,334,343
9,1001,298,292,343,371
0,1002,364,92,406,159
7,1002,241,227,276,281
1,1002,287,235,333,342
9,1002,297,295,341,372
0,1003,364,92,406,159
7,1003,241,228,277,281
12,1003,247,228,292,312
1,1003,286,240,330,338
9,1003,296,299,339,371
0,1004,363,93,405,159
7,1004,241,228,278,280
12,1004,247,229,294,314
1,1004,285,242,329,337
9,1004,294,303,338,373
0,1005,363,93,405,159
7,1005,241,228,279,280
12,1005,247,228,296,316
1,1005,285,242,328,337
9,1005,243,298,292,373
0,1006,362,93,405,159
7,1006,241,227,279,281
12,1006,247,227,299,320
1,1006,283,238,329,341
9,1006,243,293,295,376
0,1007,287,67,320,118
15,1007,362,93,405,159
7,1007,240,227,279,281
12,1007,247,226,300,320
1,1007,283,236,329,343
9,1007,290,298,333,379
0,1008,287,69,319,120
15,1008,361,93,405,159
7,1008,240,227,280,281
12,1008,247,226,300,320
1,1008,282,236,330,346
9,1008,288,296,332,383
0,1009,288,71,318,122
15,1009,361,94,404,159
7,1009,240,228,280,281
12,1009,248,227,299,318
1,1009,282,238,329,345
9,1009,287,296,331,386
0,1010,288,72,318,123
15,1010,361,94,404,160
7,1010,240,228,280,282
12,1010,248,227,299,320
1,1010,281,238,329,346
9,1010,285,297,331,390
0,1011,289,72,319,123
15,1011,361,94,404,160
7,1011,241,227,281,282
12,1011,249,227,300,320
1,1011,281,239,327,342
9,1011,241,296,294,385
0,1012,289,72,320,123
15,1012,361,93,404,160
7,1012,241,227,282,282
12,1012,250,227,302,322
1,1012,282,240,327,339
9,1012,240,297,292,383
0,1013,289,72,322,124
15,1013,360,93,404,160
12,1013,250,228,304,323
1,1013,282,240,327,336
9,1013,239,297,293,380
0,1014,290,73,322,126
15,1014,360,93,404,160
12,1014,250,227,306,324
1,1014,281,240,327,335
9,1014,281,306,330,394
0,1015,290,74,323,128
15,1015,359,93,403,160
12,1015,250,228,306,322
1,1015,281,242,326,331
9,1015,281,307,329,395
0,1016,291,74,324,128
15,1016,359,93,403,160
12,1016,251,229,304,318
1,1016,282,243,325,326
9,1016,280,309,327,396
0,1017,292,72,326,126
15,1017,360,93,403,159
12,1017,252,230,302,314
1,1017,283,243,324,322
9,1017,280,312,325,397
0,1018,292,72,326,124
15,1018,384,66,428,127
12,1018,252,229,302,314
1,1018,284,241,324,320
9,1018,280,313,324,397
0,1019,292,73,326,124
15,1019,383,67,428,127
12,1019,252,228,302,314
1,1019,285,239,323,318
9,1019,288,328,327,401
0,1020,292,75,325,125
15,1020,360,93,404,158
12,1020,251,227,303,313
1,1020,284,238,323,318
9,1020,288,329,325,401
0,1021,292,77,324,127
15,1021,360,93,403,157
12,1021,250,226,305,313
1,1021,283,238,324,316
9,1021,287,331,325,400
15,1022,293,89,324,144
0,1022,359,93,402,158
12,1022,248,225,309,313
1,1022,281,239,324,317
9,1022,287,332,324,399
15,1023,294,89,324,144
0,1023,359,93,402,158
12,1023,246,224,312,315
9,1023,287,334,324,398
15,1024,295,90,324,144
0,1024,359,92,402,158
12,1024,244,223,314,315
9,1024,286,337,323,396
15,1025,296,91,324,143
0,1025,359,93,402,157
12,1025,243,224,315,314
9,1025,285,339,322,395
15,1026,297,91,324,143
0,1026,359,94,402,157
12,1026,242,226,316,314
9,1026,283,340,321,396
15,1027,299,91,325,143
0,1027,359,94,402,157
12,1027,243,228,316,314
9,1027,281,341,319,399
15,1028,301,92,328,143
0,1028,358,94,402,157
12,1028,243,229,314,314
9,1028,280,342,318,401
15,1029,303,92,331,142
0,1029,358,94,401,156
12,1029,242,231,311,312
9,1029,260,330,309,413
15,1030,305,93,332,142
0,1030,359,94,401,156
12,1030,242,233,308,310
9,1030,279,345,316,407
15,1031,306,93,332,141
0,1031,360,95,400,155
12,1031,241,236,303,307
