1,20,128,28,284,185
6,21,513,1,546,31
7,21,552,1,584,30
8,21,737,74,772,136
9,21,953,127,1008,198
10,21,976,110,1013,174
1,21,127,39,303,195
7,22,549,1,584,29
8,22,739,75,772,138
9,22,952,127,1007,198
10,22,975,110,1013,173
1,22,132,42,314,201
8,23,739,77,772,140
9,23,952,126,1006,196
10,23,973,109,1014,172
1,23,165,67,323,202
8,24,741,80,774,141
9,24,952,126,1005,196
10,24,971,107,1015,171
1,24,163,62,335,211
8,25,743,81,778,140
9,25,951,126,1003,196
10,25,969,107,1017,170
1,25,164,62,344,219
8,26,747,81,783,140
9,26,951,127,999,196
10,26,967,107,1017,170
1,26,169,66,352,226
8,27,750,81,789,142
9,27,950,126,997,195
10,27,966,107,1018,170
1,27,187,72,383,232
8,28,752,82,793,145
9,28,950,126,995,194
10,28,967,107,1018,169
11,28,88,199,134,276
1,28,190,78,395,237
8,29,752,83,796,148
10,29,968,107,1018,168
11,29,88,197,134,276
1,29,196,80,406,245
8,30,755,84,798,151
11,30,89,195,135,275
1,30,202,94,408,255
8,31,758,86,801,154
11,31,90,192,136,272
1,31,222,95,428,264
8,32,761,87,802,156
11,32,102,197,151,278
1,32,225,100,439,272
12,33,522,0,556,32
8,33,772,87,812,146
11,33,104,195,151,277
1,33,229,108,451,278
12,34,522,0,558,30
8,34,773,90,813,147
11,34,105,194,153,275
1,34,253,111,468,284
12,35,523,0,559,30
8,35,775,91,815,149
11,35,106,193,155,275
1,35,258,115,477,288
12,36,525,0,560,29
8,36,779,91,819,150
10,36,930,128,972,192
11,36,107,192,158,275
1,36,269,116,484,319
12,37,526,0,561,28
8,37,782,91,822,149
10,37,929,127,970,191
1,37,270,126,496,321
12,38,527,0,561,27
8,38,784,90,823,150
10,38,929,126,968,188
1,38,291,128,517,326
8,39,786,91,825,148
10,39,915,130,956,194
1,39,295,137,528,331
8,40,789,91,829,149
10,40,913,128,952,193
1,40,304,143,537,335
8,41,791,90,832,149
10,41,910,126,948,190
1,41,316,161,568,350
8,42,792,91,836,151
11,42,115,194,166,268
1,42,318,164,576,354
8,43,788,110,835,173
11,43,116,192,168,270
1,43,314,167,588,362
8,44,789,112,837,174
10,44,903,123,945,187
11,44,118,191,171,273
1,44,301,170,603,368
15,45,541,2,574,40
8,45,791,114,837,174
10,45,902,122,943,185
11,45,121,190,172,274
1,45,290,170,619,376
15,46,528,0,561,40
16,46,542,2,575,44
8,46,793,117,838,173
11,46,143,190,186,279
1,46,328,177,643,380
16,47,544,2,576,47
8,47,813,90,852,148
11,47,144,192,186,279
1,47,348,201,642,407
16,48,545,2,577,48
8,48,814,92,853,147
11,48,144,194,187,279
1,48,396,211,663,412
16,49,549,3,578,48
11,49,145,192,190,279
1,49,411,214,669,422
16,50,551,2,578,47
11,50,146,191,193,278
1,50,429,234,695,443
16,51,553,3,578,47
8,51,818,112,866,172
11,51,150,191,196,277
1,51,441,240,703,450
16,52,554,4,578,47
8,52,821,112,869,172
11,52,154,194,198,277
1,52,452,247,711,456
16,53,554,5,580,48
8,53,821,113,870,175
11,53,158,197,199,276
1,53,472,255,737,459
16,54,555,5,581,49
8,54,821,115,870,181
11,54,161,198,202,277
17,54,75,419,132,489
18,54,108,420,156,486
1,54,480,267,751,479
16,55,556,5,583,51
8,55,821,115,872,189
11,55,163,198,204,279
18,55,109,417,160,491
1,55,498,281,777,480
16,56,558,5,584,52
8,56,821,113,876,193
11,56,164,196,207,278
18,56,108,417,162,497
1,56,511,283,784,492
16,57,560,5,586,53
8,57,821,112,880,194
11,57,165,192,208,277
18,57,106,418,164,501
1,57,524,287,792,498
16,58,561,4,588,53
8,58,821,115,884,190
18,58,104,419,164,502
1,58,543,296,821,499
16,59,562,4,591,54
18,59,101,419,162,503
1,59,551,311,837,523
16,60,564,4,593,56
18,60,97,420,158,505
1,60,570,312,873,535
16,61,565,5,595,59
11,61,191,185,228,266
18,61,95,422,156,507
1,61,586,324,873,534
16,62,566,6,596,61
11,62,191,183,230,266
18,62,95,425,155,508
1,62,600,328,878,544
16,63,568,8,597,63
11,63,191,181,232,267
18,63,96,425,155,508
1,63,613,346,914,567
16,64,570,11,597,65
11,64,193,181,234,267
18,64,95,426,156,508
1,64,633,354,911,569
16,65,571,14,598,66
11,65,195,182,235,267
18,65,95,427,159,511
1,65,646,366,952,571
16,66,573,17,599,66
20,66,854,121,907,184
11,66,196,184,236,267
18,66,96,430,162,514
1,66,655,363,957,571
16,67,580,15,605,65
20,67,852,120,907,186
18,67,97,431,163,519
16,68,581,17,606,66
20,68,852,120,907,186
18,68,108,449,163,528
16,69,582,17,608,66
20,69,852,120,908,185
18,69,109,450,164,530
16,70,583,17,609,66
20,70,853,121,907,184
18,70,111,452,166,532
16,71,585,18,611,64
20,71,855,121,907,182
18,71,112,453,168,533
16,72,587,19,613,64
20,72,856,153,912,212
18,72,113,453,170,534
16,73,589,20,615,64
18,73,113,454,171,534
16,74,591,21,617,66
18,74,112,455,171,535
16,75,594,23,619,68
21,75,834,96,877,150
20,75,862,150,924,219
18,75,111,455,172,534
16,76,596,24,621,69
21,76,831,96,875,151
20,76,881,149,940,215
18,76,110,455,175,535
16,77,598,26,623,69
21,77,827,96,872,150
20,77,882,149,942,216
18,77,112,457,178,537
16,78,601,26,626,68
21,78,824,95,870,149
18,78,114,460,179,541
16,79,603,26,627,68
21,79,823,94,869,149
18,79,116,463,179,545
16,80,605,27,630,68
21,80,825,93,869,149
20,80,886,150,946,222
18,80,117,464,179,547
16,81,608,27,632,69
21,81,825,91,867,147
23,81,237,161,275,233
20,81,889,152,946,224
18,81,116,466,180,548
16,82,606,28,636,82
21,82,824,90,866,145
23,82,240,162,277,232
20,82,893,154,949,226
18,82,134,472,202,552
16,83,608,28,636,84
21,83,824,89,863,143
20,83,897,157,951,227
18,83,134,473,201,555
16,84,610,29,637,84
21,84,822,88,862,142
20,84,901,160,955,228
18,84,134,472,200,557
16,85,612,31,638,85
21,85,820,87,860,140
20,85,903,165,957,229
18,85,140,487,203,572
16,86,613,33,639,87
21,86,818,88,858,141
20,86,906,169,960,230
18,86,140,487,205,575
24,86,843,398,1019,526
16,87,613,35,639,89
21,87,816,89,857,141
20,87,906,172,962,231
18,87,142,488,208,575
24,87,834,396,1019,531
16,88,621,31,648,93
21,88,812,89,857,142
25,88,261,164,304,236
18,88,146,491,212,575
24,88,826,395,1020,541
16,89,621,30,650,93
21,89,809,88,856,141
25,89,264,164,305,235
20,89,925,165,978,224
18,89,148,494,216,575
24,89,818,394,1023,545
16,90,621,33,652,94
21,90,807,88,854,141
25,90,267,159,309,236
20,90,925,165,980,226
18,90,150,496,220,575
24,90,812,393,1023,545
16,91,622,34,654,94
21,91,807,86,852,139
25,91,270,156,313,236
18,91,151,497,223,575
24,91,809,393,1022,544
16,92,624,34,657,93
21,92,809,85,850,137
25,92,273,154,317,235
18,92,152,498,225,575
24,92,806,394,1022,543
16,93,626,34,659,92
21,93,801,82,840,134
25,93,277,155,319,235
18,93,153,499,225,575
24,93,765,383,1019,561
16,94,629,35,661,92
21,94,801,82,839,136
25,94,280,156,320,233
18,94,154,501,225,575
24,94,761,385,1020,559
16,95,631,35,664,93
21,95,799,81,837,137
20,95,932,184,990,257
18,95,155,503,225,575
24,95,760,385,1021,555
16,96,634,36,666,94
21,96,796,79,835,137
20,96,935,185,993,257
18,96,172,512,245,575
24,96,754,385,1021,551
16,97,637,37,669,93
21,97,793,77,834,136
18,97,174,515,244,575
24,97,748,383,1019,547
16,98,640,38,671,92
21,98,791,77,833,135
18,98,176,517,243,575
24,98,742,378,1015,547
16,99,642,39,672,92
21,99,790,79,832,134
18,99,177,518,245,575
24,99,738,372,1012,548
16,100,644,39,674,93
21,100,789,79,832,133
18,100,177,519,249,575
24,100,736,369,1010,549
16,101,646,41,675,96
21,101,788,78,831,132
18,101,179,520,250,575
24,101,711,373,1000,547
16,102,648,44,678,100
21,102,787,76,829,132
18,102,180,522,250,575
24,102,707,372,993,547
16,103,649,46,680,104
21,103,786,75,828,132
28,103,312,147,361,222
20,103,974,183,1020,259
18,103,182,523,247,574
29,103,315,121,432,240
24,103,701,370,986,546
16,104,649,48,681,106
21,104,785,74,826,134
28,104,315,145,362,224
20,104,974,184,1021,259
18,104,185,525,245,572
29,104,318,122,431,242
24,104,694,371,984,546
16,105,658,47,688,108
21,105,783,72,824,133
28,105,318,144,364,225
20,105,975,183,1021,262
18,105,189,527,247,570
29,105,321,124,429,241
24,105,687,372,985,544
16,106,657,48,690,112
21,106,782,71,823,132
28,106,322,143,367,225
20,106,977,180,1023,265
18,106,194,529,249,570
29,106,325,124,427,238
24,106,684,372,985,542
16,107,657,51,691,114
21,107,782,71,822,130
28,107,325,142,369,223
20,107,980,179,1023,267
29,107,326,125,425,235
24,107,686,372,982,540
16,108,658,54,692,114
21,108,780,72,822,129
28,108,320,123,366,199
29,108,330,132,414,223
24,108,683,358,953,513
16,109,659,56,694,113
21,109,777,74,820,128
28,109,320,120,369,197
29,109,330,134,413,223
24,109,677,361,947,510
16,110,661,56,697,113
21,110,774,75,818,127
28,110,321,118,372,195
29,110,329,134,413,223
24,110,667,361,941,511
16,111,664,57,700,112
21,111,772,75,816,126
28,111,321,116,373,193
29,111,330,135,412,222
24,111,659,360,935,512
16,112,668,57,702,112
21,112,771,75,815,124
29,112,333,134,411,222
24,112,645,360,917,504
16,113,673,59,705,112
29,113,335,119,400,197
24,113,641,360,914,502
16,114,676,59,708,113
29,114,337,117,395,193
28,114,329,84,421,223
24,114,634,360,910,501
16,115,679,58,710,113
21,115,763,58,798,107
28,115,319,91,368,156
29,115,340,117,393,191
24,115,625,359,904,502
16,116,679,57,712,113
21,116,762,58,797,108
28,116,319,91,369,157
29,116,343,117,393,192
24,116,617,357,900,504
16,117,680,55,713,114
21,117,760,57,796,107
28,117,319,90,370,157
29,117,345,115,395,192
24,117,608,362,877,494
16,118,679,54,715,114
21,118,758,57,794,107
28,118,319,89,371,157
29,118,347,114,397,191
24,118,603,362,873,494
16,119,681,55,717,115
21,119,754,55,791,108
29,119,350,113,398,190
24,119,596,361,866,495
16,120,684,57,718,116
21,120,751,56,788,109
29,120,354,114,400,192
24,120,588,360,859,495
16,121,687,59,719,116
21,121,697,67,736,129
29,121,355,114,402,192
24,121,580,359,856,496
21,122,745,57,784,109
16,122,695,66,734,128
29,122,358,114,403,190
24,122,572,363,837,489
21,123,742,57,783,109
16,123,697,66,734,127
29,123,360,114,404,187
24,123,565,363,837,488
21,124,740,57,782,110
16,124,698,66,736,127
29,124,364,114,405,186
24,124,558,362,833,487
21,125,738,58,781,111
16,125,700,67,740,128
29,125,367,113,407,185
24,125,550,362,828,488
21,126,735,59,781,111
16,126,703,68,747,129
29,126,378,119,420,191
24,126,542,362,822,489
