1,2754,49,487,90,551
1,2755,53,485,95,557
1,2756,54,482,96,558
1,2757,55,480,97,559
1,2758,55,479,98,559
1,2759,56,478,99,558
1,2760,56,478,99,557
1,2761,54,473,94,548
1,2762,55,473,95,548
1,2763,56,473,95,548
1,2764,57,472,95,547
1,2765,58,472,96,546
1,2766,59,472,97,546
1,2767,60,471,97,546
1,2768,61,470,98,547
1,2769,63,469,98,547
1,2770,64,468,98,545
1,2771,65,466,98,544
1,2772,66,465,99,542
1,2773,66,464,99,541
1,2774,67,463,100,538
1,2775,68,461,101,536
1,2776,68,458,101,534
1,2777,69,456,102,532
1,2778,69,455,102,530
1,2779,69,455,103,528
1,2780,69,454,103,527
1,2781,69,453,103,527
1,2782,69,453,103,526
1,2783,70,452,103,526
5,2784,790,224,799,263
1,2784,71,452,103,525
5,2785,789,225,799,262
1,2785,72,451,104,525
5,2786,789,226,799,261
1,2786,72,451,104,524
5,2787,789,226,799,261
1,2787,72,450,104,524
5,2788,789,226,799,262
1,2788,72,447,100,511
5,2789,789,226,799,264
1,2789,73,445,100,509
5,2790,788,226,799,265
1,2790,73,445,101,508
5,2791,786,226,799,265
1,2791,73,444,101,507
5,2792,784,226,799,264
1,2792,72,443,102,506
5,2793,783,226,799,263
1,2793,73,443,102,505
5,2794,783,225,799,262
1,2794,73,443,102,503
5,2795,782,226,799,262
1,2795,73,443,102,501
5,2796,782,226,799,261
1,2796,73,442,102,500
5,2797,781,227,799,261
1,2797,73,441,102,499
5,2798,780,226,799,262
1,2798,80,439,109,510
5,2799,779,226,799,261
1,2799,80,438,109,510
5,2800,778,226,799,261
1,2800,80,437,110,509
6,2801,748,233,768,265
5,2801,777,227,798,261
1,2801,80,436,109,508
5,2802,777,227,797,262
1,2802,80,435,109,505
5,2803,776,226,797,262
1,2803,81,433,109,502
5,2804,775,226,797,262
1,2804,81,432,108,500
5,2805,774,226,796,262
1,2805,82,430,109,498
5,2806,773,227,795,262
1,2806,75,432,100,483
5,2807,774,227,794,261
1,2807,83,428,111,495
5,2808,774,227,794,260
1,2808,78,425,99,472
5,2809,774,227,794,259
1,2809,77,424,99,471
5,2810,774,227,794,259
1,2810,85,428,116,492
5,2811,773,227,794,260
1,2811,86,428,118,492
1,2812,87,426,119,492
1,2813,88,424,120,493
5,2814,768,225,793,261
1,2814,89,423,121,493
5,2815,767,224,793,261
1,2815,90,422,121,492
5,2816,766,224,793,261
1,2816,92,422,122,491
5,2817,766,224,792,261
1,2817,93,421,123,491
5,2818,766,224,792,261
1,2818,95,420,123,490
5,2819,766,224,792,261
1,2819,97,420,124,489
5,2820,767,206,792,259
1,2820,94,411,121,486
5,2821,767,206,792,258
1,2821,93,410,121,483
5,2822,765,206,791,258
1,2822,93,409,121,481
5,2823,764,206,790,259
1,2823,94,409,122,480
5,2824,763,207,789,259
1,2824,96,408,123,481
5,2825,762,208,788,258
1,2825,97,408,124,480
5,2826,761,209,786,258
1,2826,98,407,125,479
5,2827,761,209,786,258
1,2827,99,406,126,478
5,2828,761,208,785,259
1,2828,100,405,127,477
5,2829,760,206,785,260
1,2829,101,404,128,477
5,2830,760,205,785,261
1,2830,101,404,129,476
5,2831,760,203,785,262
1,2831,102,404,130,475
5,2832,760,201,785,263
1,2832,103,405,130,473
5,2833,760,199,785,264
1,2833,103,405,130,471
9,2834,750,203,779,260
1,2834,104,404,131,469
9,2835,749,202,780,262
1,2835,104,403,132,467
5,2836,749,201,780,262
1,2836,110,406,142,479
10,2837,748,201,780,262
1,2837,111,405,142,476
10,2838,748,201,780,262
1,2838,111,404,142,474
10,2839,747,201,779,262
1,2839,111,402,143,472
10,2840,747,202,779,261
1,2840,111,402,142,469
10,2841,748,203,777,259
1,2841,111,401,142,466
10,2842,748,203,776,258
1,2842,112,400,141,463
10,2843,747,203,775,259
1,2843,112,399,142,463
10,2844,747,202,774,259
1,2844,113,398,142,462
10,2845,746,202,773,258
1,2845,113,396,143,461
10,2846,746,203,772,257
1,2846,114,395,144,461
12,2847,745,220,768,265
1,2847,114,394,144,462
12,2848,744,220,766,264
1,2848,115,392,145,462
10,2849,744,220,766,265
1,2849,115,392,145,462
13,2850,744,221,766,265
1,2850,116,391,146,462
10,2851,745,222,765,265
1,2851,117,391,146,461
10,2852,744,222,765,265
1,2852,117,390,146,461
14,2853,744,203,767,254
1,2853,115,387,141,449
14,2854,743,200,767,254
1,2854,114,386,143,447
14,2855,742,199,767,254
1,2855,114,387,144,446
14,2856,741,197,767,255
1,2856,115,387,145,445
10,2857,739,196,767,256
1,2857,116,387,145,446
10,2858,737,195,767,256
1,2858,117,387,147,445
10,2859,735,196,767,255
1,2859,117,387,148,444
14,2860,734,196,767,255
1,2860,118,386,148,444
10,2861,734,196,767,257
1,2861,118,385,148,443
10,2862,734,196,767,257
1,2862,119,384,148,443
14,2863,734,197,767,256
1,2863,119,383,149,441
14,2864,734,198,766,255
1,2864,119,382,148,440
14,2865,734,199,766,255
1,2865,119,381,148,439
14,2866,721,210,747,252
1,2866,119,379,148,437
14,2867,721,210,747,252
1,2867,119,378,149,435
14,2868,721,209,747,252
1,2868,120,377,149,434
14,2869,721,208,747,252
1,2869,121,376,150,435
14,2870,721,207,746,251
1,2870,122,375,150,435
14,2871,722,207,746,250
1,2871,122,375,152,435
14,2872,722,208,745,249
1,2872,122,374,152,435
14,2873,722,209,743,248
1,2873,122,375,153,435
14,2874,721,211,742,248
1,2874,123,375,153,435
14,2875,720,211,742,248
1,2875,124,375,153,435
14,2876,719,212,742,249
1,2876,124,374,153,435
14,2877,719,211,741,248
1,2877,125,373,153,435
14,2878,718,211,739,247
1,2878,125,372,153,433
14,2879,717,210,738,247
1,2879,125,370,153,431
14,2880,717,209,738,246
1,2880,125,368,153,430
14,2881,716,208,737,245
